date,Wassily Kandinsky,Agostino Carracci,Albert Bierstadt,Albrecht Altdorfer,Albrecht Dürer,Aleksandra Ekster,Alexei Savrasov,Alexandre Benois,Alfred Sisley,Alphonse Mucha,Amedeo Modigliani,Anders Zorn,Andre Derain,Andrea Mantegna,Andrei Rublev,Andy Warhol,Annibale Carracci,Anthony van Dyck,Antoine Blanchard,Antoine Watteau,Arkhip Kuindzhi,Arnold Böcklin,Arshile Gorky,Aubrey Beardsley,August Macke,Auguste Rodin,Balthus,Barnett Newman,Bartolome Esteban Murillo,Benozzo Gozzoli,Bernardo Bellotto,Berthe Morisot,Boris Kustodiev,Camille Corot,Camille Pissarro,Canaletto,Caravaggio,Carl Larsson,Caspar David Friedrich,Chaim Soutine,Charles-Francois Daubigny,Childe Hassam,Claude Lorrain,Claude Monet,Correggio,Cy Twombly,Damien Hirst,Dante Gabriel Rossetti,David Alfaro Siqueiros,David Burliuk,Diego Rivera,Diego Velazquez,Domenico Ghirlandaio,Duccio,Edgar Degas,Edouard Manet,Edouard Vuillard,Edvard Munch,Edward Hopper,Egon Schiele,El Greco,El Lissitzky,Emil Nolde,Eric Fischl,Ernst Ludwig Kirchner,Erte,Eugene Boudin,Eugene Delacroix,Eyvind Earle,Felix Vallotton ,Ferdinand Hodler,Fernando Botero,Filippo Lippi,Fra Angelico,Francesco Hayez,Francis Picabia,Francisco Goya,Francisco de Zurbaran,Francois Boucher,Frantisek Kupka,Franz Marc,Franz Xaver Winterhalter,Frida Kahlo,Friedensreich Hundertwasser,Fyodor Vasilyev,George Frederick Watts,George Stubbs,Georges Braque,Georges Seurat,Georges de la Tour,Georgia O'Keeffe,Gerhard Richter,Giacomo Balla,Gian Lorenzo Bernini,Gino Severini,Giorgio de Chirico,Giorgione,Giotto,Giovanni Battista Tiepolo,Giovanni Bellini,Giovanni Boldini,Giuseppe Arcimboldo,Grandma Moses,Guido Reni,Gustav Klimt,Gustave Caillebotte,Gustave Courbet,Hans Baldung,Hans Holbein the Younger,Hans Memling,Henri Fantin-Latour,Henri Martin,Henri Matisse,Henri Rousseau,Henri de Toulouse-Lautrec,Henri-Edmond Cross,Hieronymus Bosch,Hiroshige,Ilya Repin,Isaac Levitan,Ivan Aivazovsky,Ivan Bilibin,Ivan Kramskoy,Ivan Shishkin,Jacek Malczewski,Jacek Yerka,Jackson Pollock,Jacob Jordaens,Jacopo Pontormo,Jacques-Louis David,James McNeill Whistler,James Tissot,Jamie Wyeth,Jan Matejko,Jan Steen,Jan van Eyck,Jean Arp,Jean Auguste Dominique Ingres,Jean Dubuffet,Jean Fouquet,Jean-Francois Millet,Jean-Leon Gerome,Jean-Michel Basquiat,Joan Miro,Joaquín Sorolla,Johannes Vermeer,John Atkinson Grimshaw,John Constable,John Everett Millais,John Henry Twachtman,John Singer Sargent,John Singleton Copley,John William Godward,John William Waterhouse,Jose Clemente Orozco,Joseph Beuys,Joseph Wright,Joshua Reynolds,Juan Gris,Karl Bryullov,Kathe Kollwitz,Katsushika Hokusai,Kazimir Malevich,Kitagawa Utamaro,Koloman Moser,Konstantin Korovin,Konstantin Makovsky,Konstantin Somov,Konstantin Yuon,Kuzma Petrov-Vodkin,Laszlo Moholy-Nagy,Leon Bakst,Lorenzo Lotto,Lucas Cranach the Elder,Lucian Freud,M.C. Escher,Man Ray,Marc Chagall,Marcel Duchamp,Mark Rothko,Martiros Saryan,Mary Cassatt,Matthias Grünewald,Maurice Prendergast,Maurice Utrillo,Maurice de Vlaminck,Max Beckmann,Max Ernst,Maxime Maufra,Michelangelo,Mikhail Nesterov,Mikhail Vrubel,Moise Kisling,N.C. Wyeth,Nicholas Roerich,Nicolas Poussin,Niko Pirosmani,Nikolai Ge,Nikolay Bogdanov-Belsky,Norman Rockwell,Octavio Ocampo,Odilon Redon,Orest Kiprensky,Oskar Kokoschka,Otto Dix,Pablo Picasso,Paolo Uccello,Paolo Veronese,Parmigianino,Paul Cezanne,Paul Delvaux,Paul Gauguin,Paul Klee,Paul Serusier,Paul Signac,Pavel Filonov,Peter Paul Rubens,Philip Guston,Piero della Francesca,Pierre Alechinsky,Pierre Bonnard,Pierre Puvis de Chavannes,Pierre-Auguste Renoir,Pierre-Paul Prud'hon,Piet Mondrian,Pieter Bruegel the Elder,Pietro Longhi,Pietro Perugino,Pyotr Konchalovsky,Qi Baishi,Raoul Dufy,Raphael Kirchner,Rembrandt,Remedios Varo,Rene Magritte,Richard Diebenkorn,Richard Hamilton,Robert Delaunay,Albrecht Altdorfer,Roy Lichtenstein,Salvador Dali,Sam Francis,Sandro Botticelli,Sergey Solomko,Sir Lawrence Alma-Tadema,Sonia Delaunay,Stanley Spencer,Suzanne Valadon,Tamara de Lempicka,Theo van Doesburg,Theo van Rysselberghe,Theodore Gericault,Theodore Rousseau,Thomas Cole,Thomas Eakins,Thomas Gainsborough,Tintoretto,Titian,Umberto Boccioni,Valentin Serov,Vasily Perov,Vasily Polenov,Vasily Surikov,Vasily Tropinin,Vasily Vereshchagin,Victor Borisov-Musatov,Viktor Vasnetsov,Vincent van Gogh,Vladimir Borovikovsky,Vladimir Makovsky,Willard Metcalf,Willem de Kooning,William Blake,William Hogarth,William Merritt Chase,William Turner,William-Adolphe Bouguereau,Winslow Homer,Zdzislaw Beksinski,Zinaida Serebriakova,Edouard Cortes,Honore Daumier,Jean-Honore Fragonard,Fernand Leger,Frederic Leighton,Giovanni Battista Piranesi,Gustave Dore,Gustave Moreau,Leonardo da Vinci,Limbourg brothers,Maurice Quentin de La Tour,Raphael,Tsukioka Yoshitoshi,Utagawa Kuniyoshi,Maria Primachenko,Mikalojus Ciurlionis
2004-11-01,28,31,85,57,64,100,0,99,92,41,59,79,37,17,45,100,17,42,79,51,0,90,17,41,90,41,52,90,37,30,39,33,39,33,70,50,82,87,74,40,76,72,61,96,36,7,37,50,45,0,67,2,12,40,100,76,30,2,65,61,61,76,50,16,45,81,0,87,92,30,79,100,100,58,32,62,77,54,45,38,57,35,64,100,0,61,37,95,68,86,62,56,27,61,45,50,43,69,32,47,26,88,59,8,45,100,44,100,96,51,26,39,80,99,19,0,63,60,31,79,0,0,31,16,28,23,66,0,25,100,50,30,36,71,26,64,51,80,41,25,11,62,78,1,19,52,47,87,50,0,58,34,31,72,100,100,38,24,13,0,88,56,82,53,31,0,0,0,0,39,8,49,10,26,21,93,90,3,59,98,0,17,43,93,20,28,41,68,0,87,69,50,25,14,31,40,0,0,0,34,81,50,0,34,74,69,41,52,58,20,54,97,59,38,100,0,76,7,100,12,20,39,58,31,74,47,47,23,0,88,57,0,61,76,44,41,64,20,57,60,58,33,68,0,55,63,11,39,46,90,0,40,0,50,8,54,14,94,40,0,0,0,0,0,0,0,12,16,0,0,70,86,74,57,0,0,82,53,13,0,0,78,23,77,39,90,64,35,17,48,25,75,89,7,0,62
2004-12-01,24,58,62,18,50,0,0,19,72,65,45,30,40,21,43,75,41,24,0,63,0,48,39,38,63,37,45,53,19,14,0,52,36,43,63,42,61,100,56,47,0,27,76,80,29,12,23,51,62,44,37,2,69,38,62,59,50,1,67,71,59,54,83,30,49,56,41,96,29,14,99,75,10,46,51,100,72,29,42,18,48,100,52,53,0,76,35,69,48,64,34,29,8,78,21,61,4,81,14,52,0,33,8,23,43,94,31,56,40,40,0,0,66,90,21,47,57,71,43,85,21,67,58,90,17,0,51,57,23,77,54,43,0,27,16,67,47,76,39,24,58,0,61,1,24,44,15,32,47,29,49,11,0,100,89,54,18,44,5,39,49,42,93,49,0,5,0,0,0,0,55,0,9,49,11,83,62,3,72,84,0,12,47,0,38,17,32,46,0,71,0,0,0,68,44,29,0,33,0,30,0,73,0,19,50,61,23,63,14,15,51,59,51,36,55,61,66,32,51,66,21,36,42,29,55,57,0,52,38,89,65,0,52,26,31,19,25,31,18,39,56,16,44,0,64,24,11,18,43,42,96,33,33,39,24,17,24,61,29,8,0,18,58,0,15,0,11,8,0,0,0,52,59,40,0,0,53,63,14,0,66,53,44,81,18,91,77,41,18,0,47,73,24,16,0,50
2005-01-01,26,50,76,46,67,0,35,16,99,51,93,76,60,29,24,78,49,24,64,68,0,62,20,42,90,43,28,45,16,37,48,58,0,63,49,40,82,39,71,64,0,46,41,83,50,16,38,70,50,0,30,3,40,32,85,58,18,1,62,59,58,100,24,0,58,57,53,69,75,18,42,76,21,54,26,50,63,87,45,100,50,0,50,73,0,16,50,53,61,60,48,59,58,83,46,35,59,69,21,70,85,46,54,33,50,27,24,16,66,41,52,0,73,66,20,0,55,57,50,45,0,29,100,13,30,18,47,24,60,47,35,12,0,37,28,44,17,66,94,20,59,0,56,1,17,58,0,47,95,25,31,9,25,67,64,68,77,47,3,34,67,52,73,32,0,4,50,0,0,0,48,0,0,55,12,79,24,3,72,100,0,19,23,0,33,59,28,63,0,76,0,20,41,35,38,76,33,0,0,24,16,59,0,50,49,68,33,100,35,18,44,73,56,92,67,52,64,17,51,47,23,21,51,100,64,46,38,7,0,33,56,0,53,56,39,17,33,74,46,61,55,13,58,0,33,71,73,93,26,36,41,44,85,14,27,87,16,79,69,7,0,0,25,0,13,0,0,8,51,0,0,66,67,27,33,0,46,43,13,0,57,36,56,85,47,97,28,35,19,19,20,63,41,11,0,28
2005-02-01,24,27,49,16,75,0,0,34,93,79,54,14,96,16,52,81,38,51,68,29,0,100,58,65,87,34,23,39,33,13,34,48,0,32,78,91,66,67,83,34,65,12,17,83,76,25,28,67,53,0,37,2,21,46,93,63,13,2,43,71,49,58,54,69,78,61,57,69,53,20,0,77,22,100,28,38,90,27,77,33,67,0,59,72,0,17,21,69,52,64,55,68,47,78,68,46,27,71,20,27,91,39,65,14,43,48,33,35,86,58,22,100,84,59,21,0,58,83,33,39,24,61,0,41,72,39,58,52,96,68,62,0,16,46,30,48,69,82,77,0,53,0,65,1,31,67,27,88,29,53,62,19,0,75,43,96,33,41,5,36,57,45,89,34,53,0,0,47,0,100,95,43,9,54,41,82,36,3,76,81,0,17,43,0,61,64,66,72,82,80,0,43,44,100,27,46,0,15,0,23,0,63,0,60,49,67,100,45,100,16,78,68,50,0,58,0,65,41,67,41,27,56,46,0,68,55,0,20,0,29,49,0,63,36,53,44,29,40,16,65,58,100,51,0,47,43,29,100,37,48,44,43,30,51,29,47,20,66,62,14,8,0,53,0,0,0,11,9,0,0,0,55,72,53,35,0,81,58,100,0,30,92,80,33,100,81,66,60,18,21,22,67,33,6,0,46
2005-03-01,24,66,82,41,100,0,62,0,66,65,72,68,84,21,65,82,50,33,57,65,0,92,12,50,48,43,19,49,21,33,71,100,28,41,48,100,85,21,76,29,27,31,36,89,22,26,34,56,62,34,37,2,62,32,72,58,16,2,40,96,54,82,57,57,70,70,79,75,0,22,19,69,24,45,31,51,70,94,16,48,41,51,63,63,0,29,27,72,74,88,54,63,65,77,57,60,39,71,19,34,44,45,66,24,55,64,40,29,51,55,9,28,89,74,25,36,62,43,33,57,20,0,0,46,100,49,52,22,71,68,67,33,13,53,100,63,57,62,89,72,69,0,82,1,18,52,11,63,36,22,100,24,0,63,61,88,68,25,6,90,60,35,86,66,0,8,44,0,32,28,97,71,7,38,18,79,43,3,88,89,0,19,52,100,66,93,45,65,0,83,99,18,18,73,45,42,0,0,0,19,0,84,0,30,50,70,30,40,31,16,39,62,55,82,42,47,60,25,26,17,14,37,54,67,61,47,0,13,0,44,73,0,60,45,47,30,54,33,41,61,68,95,56,100,59,27,24,55,19,32,0,50,50,36,24,39,24,70,48,0,13,0,0,27,34,0,9,100,0,0,50,97,65,54,29,0,63,70,33,0,25,48,100,100,83,51,46,75,19,17,54,75,46,10,0,51
2005-04-01,26,25,100,46,99,41,0,0,75,53,78,64,45,20,49,86,43,41,0,46,7,84,34,47,100,43,25,55,38,25,32,59,0,47,76,63,89,71,62,24,31,47,82,85,38,24,31,52,77,38,45,3,70,36,77,69,0,2,47,100,63,77,55,52,46,75,53,74,75,6,64,98,18,65,18,79,86,50,100,54,54,0,61,71,0,49,30,75,55,100,56,59,81,94,37,76,38,63,19,38,100,30,41,100,45,45,40,32,72,62,42,0,100,61,28,41,50,37,50,27,14,58,50,26,98,37,59,49,30,74,93,25,0,58,42,57,76,69,95,41,32,0,71,1,24,54,0,71,82,0,55,18,25,59,93,81,31,76,8,0,71,44,80,43,0,0,100,0,36,0,48,100,0,25,17,77,83,3,67,69,0,18,17,38,49,67,34,63,0,95,56,82,21,24,32,22,33,14,0,21,16,59,0,67,50,69,40,37,35,16,73,73,56,0,81,53,63,22,52,57,25,42,55,25,66,94,77,26,0,27,67,0,68,45,51,25,43,37,46,55,64,54,72,0,100,92,37,31,18,100,42,73,28,61,68,44,19,81,44,20,14,0,25,0,51,70,10,11,52,100,0,100,75,58,100,0,46,69,22,0,0,59,47,51,16,55,100,64,100,0,21,87,21,11,0,36
2005-05-01,24,0,34,54,75,0,61,42,87,52,100,89,65,15,32,87,49,27,0,36,3,18,30,50,16,61,34,32,19,32,56,55,0,35,64,59,73,48,56,28,80,20,72,86,29,24,22,100,64,66,42,2,35,28,72,68,16,2,40,83,56,61,48,45,93,42,0,76,65,16,37,95,18,44,77,31,88,87,56,20,36,25,56,70,0,0,61,78,79,83,58,54,58,97,32,79,47,59,21,33,56,32,42,23,46,87,42,28,53,72,27,0,88,68,29,0,51,39,60,40,8,0,0,45,46,0,54,85,44,62,71,21,38,58,80,51,61,52,24,36,56,0,100,1,25,46,33,62,53,0,51,24,65,48,78,93,40,100,8,30,81,48,79,56,87,0,44,0,0,27,84,35,21,30,17,76,47,3,93,83,0,18,30,0,43,33,39,85,0,99,0,18,0,10,6,35,0,13,0,21,0,71,53,64,43,69,23,32,20,19,77,65,57,81,65,0,59,24,64,92,14,64,62,0,70,66,34,7,0,33,40,64,55,44,53,22,35,47,54,70,65,23,50,0,58,62,32,41,26,32,0,36,0,30,42,51,26,68,67,0,0,0,0,27,11,0,0,9,0,0,50,40,76,37,29,0,49,35,18,0,100,36,41,65,27,48,54,56,18,34,18,100,72,7,0,44
2005-06-01,17,44,20,68,50,0,0,28,99,37,85,11,44,15,32,60,19,30,0,52,0,18,6,37,72,41,22,24,15,22,84,32,0,76,50,32,54,41,51,21,0,0,14,58,33,10,15,62,44,100,29,1,26,29,45,42,5,1,35,64,42,61,42,11,51,50,47,50,0,11,37,62,8,51,77,38,52,38,16,14,22,51,52,59,0,0,9,43,33,53,39,34,45,50,48,62,19,44,17,17,50,27,30,23,44,71,27,14,36,60,18,28,67,32,22,36,51,75,33,24,8,0,0,0,33,48,38,21,53,44,15,0,52,33,25,54,46,60,39,18,28,0,67,1,19,44,0,45,66,0,31,0,0,51,68,60,27,59,11,0,66,33,56,47,0,0,0,38,0,28,30,53,7,22,17,52,34,3,57,75,0,9,15,0,36,20,29,43,0,63,0,54,72,41,22,38,0,13,0,10,14,48,0,30,44,48,24,24,21,15,26,56,59,54,59,0,54,5,26,34,17,18,38,0,56,38,0,20,0,38,68,0,46,39,34,22,46,9,68,43,43,24,52,0,20,27,24,0,25,16,37,54,100,36,6,13,18,55,35,0,0,0,0,0,0,0,26,7,0,0,100,37,44,47,29,0,45,38,16,0,0,44,41,31,69,51,21,87,13,34,18,74,36,10,0,13
2005-07-01,13,22,14,27,33,0,62,43,11,33,53,46,22,12,33,58,44,33,0,37,0,19,12,30,32,31,16,16,10,11,28,12,0,36,48,40,31,63,21,22,55,10,66,34,30,12,9,36,6,0,13,1,27,22,33,26,22,1,19,47,30,7,24,69,24,59,32,28,67,5,57,76,8,22,23,38,59,33,81,21,13,0,47,43,0,29,18,32,20,9,35,26,13,34,41,27,20,35,15,11,51,22,30,18,28,32,17,14,31,79,0,0,41,22,18,73,25,55,39,24,12,26,22,23,20,0,25,0,0,15,5,11,0,5,31,24,10,47,25,55,28,45,69,0,12,34,34,10,12,22,31,24,0,63,40,58,27,9,5,30,16,36,42,57,44,0,44,0,0,0,43,0,0,30,7,44,22,2,33,45,0,4,21,34,44,20,25,32,0,39,100,0,18,42,34,42,89,0,0,14,15,28,0,35,27,33,48,52,52,8,26,33,36,0,24,0,33,0,30,34,13,56,28,22,29,18,0,10,0,19,73,0,37,45,19,7,22,19,27,25,32,0,32,0,20,18,8,28,14,8,74,18,51,18,24,39,12,32,29,6,0,14,0,27,0,0,0,5,0,0,0,24,30,21,0,0,59,26,12,0,51,28,0,17,0,54,47,44,13,35,0,64,37,5,0,0
2005-08-01,14,22,46,27,39,0,0,55,65,42,45,11,34,13,21,55,18,21,55,20,0,9,0,33,23,33,34,16,10,32,14,16,0,43,51,27,31,47,22,35,0,40,14,42,15,17,19,44,32,0,21,1,17,19,52,28,16,1,29,69,30,20,26,100,63,57,15,28,43,0,18,66,8,25,8,25,49,32,0,7,22,25,38,37,0,14,43,38,30,13,18,37,19,54,39,17,14,43,16,33,18,16,47,6,35,31,14,28,40,53,27,0,36,24,17,0,40,39,22,8,4,0,0,11,19,0,33,42,17,27,30,0,25,2,24,28,35,49,57,0,20,43,70,1,13,33,11,30,65,0,37,0,65,50,21,40,53,33,6,0,31,34,52,55,65,4,0,0,0,0,29,17,7,40,17,43,46,2,35,58,0,6,10,0,64,51,19,37,0,46,0,35,53,10,16,31,86,0,0,13,71,78,0,34,14,38,29,29,30,9,25,34,34,0,35,0,32,14,38,16,8,45,35,0,28,29,33,3,0,19,40,0,40,48,25,36,24,14,27,27,34,12,34,0,57,9,16,13,23,23,36,11,0,18,0,51,16,55,31,12,0,0,21,0,33,0,0,5,0,0,0,39,33,36,0,0,44,37,11,0,49,27,8,50,27,50,78,37,13,17,35,58,44,5,0,31
2005-09-01,20,19,24,48,56,0,27,25,58,48,62,50,62,17,38,76,17,45,0,60,0,32,11,85,35,34,22,14,17,86,75,39,0,26,46,39,43,67,70,19,0,18,77,54,20,11,28,52,26,0,35,2,16,36,50,48,10,1,24,65,40,24,42,30,36,68,14,51,0,5,33,81,19,31,14,56,66,44,64,18,62,67,57,60,0,13,54,54,41,50,63,32,34,48,28,41,29,71,17,50,22,36,79,10,40,42,18,38,74,37,16,0,75,30,20,32,59,60,19,71,18,22,0,10,53,14,45,38,39,56,36,48,68,25,33,67,41,52,26,16,43,0,65,1,12,37,10,49,21,0,45,43,0,58,72,80,60,37,9,26,44,29,52,17,39,0,39,34,0,0,69,47,13,26,18,58,46,3,54,58,0,8,18,0,64,23,43,51,0,70,0,32,16,27,10,25,78,11,0,20,25,32,48,70,39,55,26,19,0,12,0,54,43,0,79,41,49,22,43,37,10,24,38,0,46,43,0,12,0,34,64,0,48,39,40,13,12,37,48,67,44,31,47,0,52,79,35,24,25,63,32,41,22,37,37,57,10,66,23,10,0,0,58,0,10,0,0,7,0,0,0,40,63,48,0,57,44,25,13,0,0,35,51,85,24,33,52,44,14,30,16,71,72,2,0,22
2005-10-01,24,0,57,11,70,30,0,35,65,45,54,19,48,17,36,81,58,25,0,44,0,23,10,31,40,29,42,54,27,36,47,37,0,69,56,60,71,23,58,6,68,35,73,58,25,16,18,38,59,0,45,2,59,40,75,68,23,1,37,92,57,34,66,10,52,94,26,58,18,23,0,63,11,59,26,69,92,28,47,74,73,21,60,70,0,12,44,65,65,55,59,45,60,66,34,58,30,73,23,33,16,43,35,44,58,67,26,72,62,66,15,23,87,68,23,0,50,66,51,34,27,0,56,48,50,0,40,18,37,60,56,9,22,68,47,49,65,56,95,30,57,37,83,1,26,50,0,38,60,0,32,14,18,50,60,92,57,14,11,25,74,50,71,63,55,3,0,32,0,23,56,44,36,25,17,69,22,2,67,70,0,12,39,28,67,44,74,56,0,74,41,15,15,0,14,22,0,21,0,18,12,57,0,83,44,64,50,38,43,16,54,65,65,68,45,39,50,25,41,14,18,31,50,19,61,45,0,25,0,16,72,0,53,62,44,43,36,31,11,49,45,30,48,0,82,75,34,35,25,27,31,63,63,65,45,76,16,69,65,5,0,0,0,0,0,52,15,8,0,0,0,60,65,37,25,0,49,37,19,0,0,74,97,58,93,65,67,68,13,72,15,71,23,6,0,16
2005-11-01,28,18,62,22,62,30,0,12,64,59,81,56,47,18,27,91,31,40,0,70,2,46,35,52,86,40,34,33,17,18,23,33,23,71,64,66,94,52,76,30,22,9,90,63,34,20,22,67,56,83,45,2,29,37,83,74,4,2,34,89,58,23,67,9,53,45,65,93,0,18,0,67,22,61,19,37,70,87,60,40,79,21,60,73,0,24,36,77,61,62,65,37,27,53,47,68,37,67,24,23,21,36,40,49,61,46,42,24,57,75,31,23,81,61,27,30,48,51,55,60,7,0,18,19,38,13,45,0,44,56,42,45,0,84,21,54,94,51,93,60,100,36,72,1,21,45,9,46,60,18,37,27,0,34,56,77,45,28,9,0,67,76,75,31,55,10,0,0,0,23,55,87,35,53,22,67,64,3,61,68,24,12,42,55,36,54,82,42,0,68,0,30,30,26,37,61,24,10,0,23,12,53,45,90,53,66,15,33,86,16,43,61,62,45,30,38,64,28,48,42,20,38,44,18,62,52,0,27,24,16,37,0,58,41,39,30,33,39,22,53,46,59,60,0,24,74,40,0,19,46,30,53,42,50,40,96,16,66,42,0,11,11,18,22,0,0,7,9,0,0,41,62,65,34,24,0,56,58,19,0,21,73,34,51,23,38,55,47,12,100,0,75,30,2,0,26
2005-12-01,18,71,33,88,49,0,25,23,89,37,54,36,68,18,87,62,25,56,91,42,5,30,0,54,65,27,33,33,11,61,46,32,45,36,54,55,76,95,36,17,0,25,47,51,24,10,16,24,29,0,35,2,71,23,57,53,4,1,24,100,26,61,29,28,33,44,51,63,36,9,30,40,9,69,12,36,58,58,26,39,60,21,45,56,52,12,36,49,58,46,33,29,0,49,39,43,18,96,12,14,0,27,44,19,45,45,41,35,50,59,0,45,61,52,17,59,50,47,40,26,6,41,72,46,32,13,41,87,21,46,21,9,31,20,55,55,54,48,48,29,29,0,55,1,21,40,9,42,39,0,78,13,0,57,46,85,33,34,6,73,33,43,69,46,53,6,0,0,0,22,39,43,29,39,15,54,28,2,75,61,47,11,0,0,53,69,40,51,0,61,80,58,44,25,13,39,0,10,0,23,47,58,44,80,31,49,29,35,33,12,31,58,36,22,48,0,51,4,39,27,14,37,39,0,40,33,27,8,0,35,55,52,54,24,30,30,35,38,88,40,39,19,61,0,40,15,33,45,26,26,30,32,41,34,15,73,11,58,23,10,0,11,18,0,9,0,0,7,37,0,0,47,50,27,24,0,55,39,15,0,41,68,54,39,67,43,58,35,12,70,29,94,22,14,0,25
2006-01-01,18,48,39,20,54,51,22,10,56,39,69,49,38,14,47,79,36,54,0,52,4,60,22,51,52,32,23,29,17,16,61,43,0,59,54,54,84,20,70,31,39,0,21,58,35,14,18,40,28,0,27,2,25,23,52,52,16,1,33,92,25,29,28,49,60,64,34,65,63,23,27,45,25,69,17,41,82,44,52,29,66,0,49,63,0,31,57,60,32,44,55,25,46,55,29,50,100,73,15,16,14,33,61,25,62,40,24,82,35,52,13,0,76,71,24,0,39,39,48,58,17,55,0,41,48,23,38,46,25,61,41,8,19,42,13,64,45,58,95,13,35,0,76,1,18,43,16,35,65,16,47,12,48,59,57,67,29,30,7,22,50,38,49,20,16,0,0,0,0,0,69,63,21,43,19,54,31,2,64,58,0,12,15,48,52,28,32,35,0,66,0,39,13,75,20,46,0,18,0,17,10,60,0,53,44,60,34,29,37,19,46,70,49,20,60,0,55,21,49,30,24,73,42,0,59,48,0,24,0,31,46,0,73,21,36,11,37,44,20,44,42,43,59,0,99,52,35,60,37,46,53,49,0,35,35,74,15,69,39,0,9,10,32,0,0,0,0,7,33,0,0,56,53,51,21,0,55,48,23,0,36,37,78,37,50,44,63,32,13,25,26,81,7,7,0,23
2006-02-01,23,16,20,30,53,0,0,52,32,42,82,50,36,20,64,70,41,57,0,50,0,54,27,40,47,30,35,41,13,16,10,23,0,50,84,44,73,66,40,32,20,23,48,56,27,13,23,62,39,25,36,2,45,68,56,46,20,1,25,75,48,35,40,8,49,49,23,64,16,12,28,61,12,56,51,51,75,45,53,20,31,37,60,49,0,85,19,51,50,45,51,25,29,63,42,48,31,69,19,54,9,36,80,22,53,82,30,42,66,58,7,20,71,63,21,27,56,53,32,30,100,19,49,25,59,24,37,32,39,43,49,24,10,50,37,59,34,94,61,13,47,32,64,1,17,47,16,18,35,0,43,12,49,54,55,69,100,50,7,0,62,32,67,48,32,6,0,28,0,0,67,65,16,44,14,61,41,2,60,59,21,17,15,24,53,34,40,50,100,63,0,53,13,46,29,33,22,9,0,18,43,76,0,33,24,58,35,39,30,18,29,74,52,100,48,34,61,14,48,12,100,20,35,16,53,49,100,12,0,28,47,0,70,44,35,54,51,24,30,50,43,35,63,0,58,26,12,51,16,24,54,37,0,40,22,38,18,61,42,9,0,0,0,0,16,0,13,7,0,0,0,49,62,40,86,0,50,56,20,0,0,56,79,35,20,28,59,37,13,51,13,79,20,13,18,19
2006-03-01,24,42,30,34,71,23,39,9,63,47,95,43,56,28,14,69,28,42,0,51,4,35,15,58,40,41,44,46,29,41,36,55,0,52,87,25,73,35,69,27,51,46,50,67,28,8,21,55,43,0,39,3,28,22,66,62,17,2,36,59,62,39,46,43,41,56,20,78,42,0,24,70,17,52,24,80,86,45,61,34,31,16,52,64,0,18,11,51,53,28,54,18,37,63,51,46,40,70,23,36,8,50,61,19,50,70,26,45,58,76,17,17,75,98,21,91,52,46,24,41,23,16,14,58,46,10,42,14,11,57,45,34,0,42,24,53,69,100,65,34,56,0,52,1,21,39,0,52,42,14,39,10,42,52,75,56,34,5,6,19,81,51,67,42,0,2,0,24,20,17,57,33,22,52,12,64,33,2,72,71,0,15,36,21,87,54,62,69,0,70,31,34,46,26,28,45,37,0,0,16,9,50,0,59,48,65,34,53,59,21,24,74,54,34,38,0,56,12,58,48,71,41,49,0,54,44,64,13,0,43,40,0,79,28,35,28,42,36,34,50,49,37,58,0,19,46,31,17,21,56,46,54,16,38,27,49,18,73,63,0,4,0,28,17,35,0,11,8,0,0,0,54,54,41,19,0,71,36,19,0,16,76,79,39,17,57,61,59,15,54,11,88,11,5,0,32
2006-04-01,20,15,46,9,49,0,21,10,75,42,78,31,75,19,74,69,26,37,0,30,2,50,16,40,11,29,26,22,23,44,10,22,19,50,82,43,64,28,51,54,37,14,20,65,25,16,21,53,44,0,43,2,30,35,64,58,11,1,31,62,55,51,37,15,38,40,21,61,15,15,26,60,7,37,21,65,70,34,55,37,34,0,52,43,0,20,18,53,60,57,38,27,35,57,50,64,19,59,16,15,43,40,29,16,50,49,30,19,64,58,13,19,56,90,21,25,54,34,64,16,19,69,45,62,90,44,44,15,54,41,31,0,26,50,34,49,32,77,47,25,58,30,64,100,17,34,0,64,45,15,51,5,15,44,58,56,28,11,7,20,43,41,68,83,15,0,60,0,0,19,66,12,10,38,14,62,41,2,59,60,0,11,31,23,40,45,47,64,0,68,0,25,25,28,34,44,100,9,0,21,0,63,0,50,42,60,24,29,49,18,53,60,45,0,28,32,52,37,64,17,66,38,41,45,58,41,46,11,0,26,34,0,74,20,49,35,31,38,9,51,44,56,48,0,53,80,27,75,32,22,100,39,17,45,29,53,18,72,65,4,9,0,30,18,0,0,12,7,31,0,34,44,55,42,100,44,43,37,14,0,17,35,62,42,9,33,51,26,24,12,49,83,37,0,0,9
